subject,window_sec,block,method,true_label,pred_label,correct,margin
1,0.3,5,ImprovedTDCA,20,35,0,0.250003758616558
1,0.3,5,ImprovedTDCA,21,21,1,0.7396887564127068
1,0.3,5,ImprovedTDCA,22,22,1,0.1450624851542348
1,0.3,5,ImprovedTDCA,23,23,1,0.3621341141159191
1,0.3,5,ImprovedTDCA,24,24,1,0.5772864687369248
1,0.3,5,ImprovedTDCA,25,25,1,1.916630510205239
1,0.3,5,ImprovedTDCA,26,26,1,0.12294950525429194
1,0.3,5,ImprovedTDCA,27,27,1,0.29816115144505884
1,0.3,5,ImprovedTDCA,28,28,1,1.4060808799190634
1,0.3,5,ImprovedTDCA,29,33,0,0.150368953926463
1,0.3,5,ImprovedTDCA,30,30,1,1.202065280998159
1,0.3,5,ImprovedTDCA,31,31,1,0.37409167522348374
1,0.3,5,ImprovedTDCA,32,32,1,1.158056270610572
1,0.3,5,ImprovedTDCA,33,33,1,1.2386890725461437
1,0.3,5,ImprovedTDCA,34,34,1,0.26953631945971357
1,0.3,5,ImprovedTDCA,35,35,1,0.21818770576735957
1,0.3,5,ImprovedTDCA,36,36,1,0.5185611666490515
1,0.3,5,ImprovedTDCA,37,37,1,0.41833815787346285
1,0.3,5,ImprovedTDCA,38,23,0,0.7036301609172015
1,0.3,5,ImprovedTDCA,39,39,1,0.7054636130642307
1,0.4,0,TDCA,0,0,1,0.06945225277207889
1,0.4,0,TDCA,1,1,1,0.45717430860903807
1,0.4,0,TDCA,2,2,1,1.5156000565190049
1,0.4,0,TDCA,3,3,1,0.8199619276449432
1,0.4,0,TDCA,4,4,1,1.2547299253754278
1,0.4,0,TDCA,5,5,1,0.9369608980360926
1,0.4,0,TDCA,6,6,1,0.9279918638174771
1,0.4,0,TDCA,7,33,0,0.12206773242194524
1,0.4,0,TDCA,8,8,1,2.700280431690222
1,0.4,0,TDCA,9,9,1,1.4971832518884338
1,0.4,0,TDCA,10,10,1,1.5485883889023224
1,0.4,0,TDCA,11,11,1,1.6191544354421854
1,0.4,0,TDCA,12,12,1,1.145456904270696
1,0.4,0,TDCA,13,13,1,1.9265925878952055
1,0.4,0,TDCA,14,29,0,0.04029910812249904
1,0.4,0,TDCA,15,15,1,0.5247536442652394
1,0.4,0,TDCA,16,16,1,0.953974299326021
1,0.4,0,TDCA,17,17,1,0.7436264973107831
1,0.4,0,TDCA,18,18,1,1.7758160227917403
1,0.4,0,TDCA,19,19,1,1.5381785076258614
1,0.4,0,TDCA,20,20,1,0.6637874134347728
1,0.4,0,TDCA,21,21,1,0.5154160108105543
1,0.4,0,TDCA,22,22,1,0.4195161342083038
1,0.4,0,TDCA,23,23,1,0.023965305394461733
1,0.4,0,TDCA,24,24,1,1.6450525265293698
1,0.4,0,TDCA,25,25,1,0.1215459264614962
1,0.4,0,TDCA,26,26,1,1.900909643761238
1,0.4,0,TDCA,27,27,1,0.9255634451686883
1,0.4,0,TDCA,28,28,1,1.4366315492072306
1,0.4,0,TDCA,29,29,1,0.1003561295469082
1,0.4,0,TDCA,30,30,1,0.8712290254011008
1,0.4,0,TDCA,31,31,1,1.2750343422788468
1,0.4,0,TDCA,32,32,1,0.8248746551105888
1,0.4,0,TDCA,33,33,1,0.3586641993060673
1,0.4,0,TDCA,34,19,0,0.9817713439590436
1,0.4,0,TDCA,35,3,0,0.3358357537512142
1,0.4,0,TDCA,36,36,1,0.6902451006356563
1,0.4,0,TDCA,37,37,1,0.8091471546244093
1,0.4,0,TDCA,38,38,1,0.60035194099253
1,0.4,0,TDCA,39,10,0,0.6496371675493426
1,0.4,0,ImprovedTDCA,0,39,0,0.10391240596522033
1,0.4,0,ImprovedTDCA,1,1,1,0.5874622065164221
1,0.4,0,ImprovedTDCA,2,2,1,1.82062362387233
1,0.4,0,ImprovedTDCA,3,3,1,1.1531030827599962
1,0.4,0,ImprovedTDCA,4,4,1,1.6150093642029555
1,0.4,0,ImprovedTDCA,5,5,1,1.1919340055219567
1,0.4,0,ImprovedTDCA,6,6,1,1.347004461374984
1,0.4,0,ImprovedTDCA,7,1,0,0.4027850969583755
1,0.4,0,ImprovedTDCA,8,8,1,2.9925065923996885
1,0.4,0,ImprovedTDCA,9,9,1,2.0525279613117124
1,0.4,0,ImprovedTDCA,10,10,1,2.1977547169333636
1,0.4,0,ImprovedTDCA,11,11,1,2.3918586756714464
1,0.4,0,ImprovedTDCA,12,12,1,1.3690095026455962
1,0.4,0,ImprovedTDCA,13,13,1,1.713470669741422
1,0.4,0,ImprovedTDCA,14,14,1,0.08671785062514381
1,0.4,0,ImprovedTDCA,15,15,1,0.9968462878150226
1,0.4,0,ImprovedTDCA,16,16,1,1.1825487759993094
1,0.4,0,ImprovedTDCA,17,17,1,0.5944553811819637
1,0.4,0,ImprovedTDCA,18,18,1,2.131993059877834
1,0.4,0,ImprovedTDCA,19,19,1,1.556972818967381
1,0.4,0,ImprovedTDCA,20,20,1,0.36157570024180075
1,0.4,0,ImprovedTDCA,21,21,1,0.976559558414726
1,0.4,0,ImprovedTDCA,22,2,0,0.14576575611453024
1,0.4,0,ImprovedTDCA,23,23,1,0.13008153326240768
1,0.4,0,ImprovedTDCA,24,24,1,1.8352798691109116
1,0.4,0,ImprovedTDCA,25,25,1,0.2886248925064119
1,0.4,0,ImprovedTDCA,26,26,1,1.6247629869355813
1,0.4,0,ImprovedTDCA,27,27,1,1.2842103510612364
1,0.4,0,ImprovedTDCA,28,28,1,1.8538190929833542
1,0.4,0,ImprovedTDCA,29,29,1,0.39907088116419454
1,0.4,0,ImprovedTDCA,30,30,1,1.3808661457104527
1,0.4,0,ImprovedTDCA,31,31,1,1.347799737031685
1,0.4,0,ImprovedTDCA,32,32,1,0.9874656973171358
1,0.4,0,ImprovedTDCA,33,33,1,0.27630238375150107
1,0.4,0,ImprovedTDCA,34,19,0,1.0671407682058027
1,0.4,0,ImprovedTDCA,35,3,0,0.22900978730541421
1,0.4,0,ImprovedTDCA,36,36,1,1.0011729401369034
1,0.4,0,ImprovedTDCA,37,37,1,0.8100971241227755
1,0.4,0,ImprovedTDCA,38,38,1,0.8495487774079789
1,0.4,0,ImprovedTDCA,39,10,0,0.8417163791792217
1,0.4,1,TDCA,0,0,1,1.0544550869628697
1,0.4,1,TDCA,1,1,1,0.6491509972602434
1,0.4,1,TDCA,2,2,1,2.2321208608818774
1,0.4,1,TDCA,3,3,1,0.7525320524707477
1,0.4,1,TDCA,4,4,1,1.7783237000141259
1,0.4,1,TDCA,5,5,1,1.2485875951587768
1,0.4,1,TDCA,6,14,0,0.03824774582160262
1,0.4,1,TDCA,7,7,1,1.1975682435588817
1,0.4,1,TDCA,8,8,1,1.7358473865851118
1,0.4,1,TDCA,9,9,1,1.2226515226557941
1,0.4,1,TDCA,10,10,1,0.2559574082295728
1,0.4,1,TDCA,11,24,0,0.054038620117236036
1,0.4,1,TDCA,12,12,1,2.060554573953193
1,0.4,1,TDCA,13,15,0,0.16175461228912758
1,0.4,1,TDCA,14,14,1,1.3706053318535532
1,0.4,1,TDCA,15,15,1,1.797443837060451
1,0.4,1,TDCA,16,16,1,0.9231707564236937
1,0.4,1,TDCA,17,17,1,0.35182763649826
1,0.4,1,TDCA,18,18,1,0.8146124679384878
1,0.4,1,TDCA,19,19,1,0.16113538145025474
1,0.4,1,TDCA,20,20,1,1.3760354934066956
1,0.4,1,TDCA,21,21,1,0.5839416815970124
1,0.4,1,TDCA,22,22,1,0.5478868786894062
1,0.4,1,TDCA,23,23,1,0.48296738021495855
1,0.4,1,TDCA,24,24,1,0.046470484589991035
1,0.4,1,TDCA,25,25,1,1.163566985670566
1,0.4,1,TDCA,26,26,1,1.996729601641611
1,0.4,1,TDCA,27,27,1,0.9246192897485899
1,0.4,1,TDCA,28,28,1,1.3850432350376554
1,0.4,1,TDCA,29,14,0,0.10486983755665036
1,0.4,1,TDCA,30,30,1,0.5305776305693746
1,0.4,1,TDCA,31,31,1,1.0982324234907952
1,0.4,1,TDCA,32,32,1,1.233186292466517
1,0.4,1,TDCA,33,33,1,0.40499000796033124
1,0.4,1,TDCA,34,17,0,0.2915732829462456
1,0.4,1,TDCA,35,15,0,0.8915841201778534
1,0.4,1,TDCA,36,36,1,0.5077802476151825
1,0.4,1,TDCA,37,37,1,0.8882936450010632
1,0.4,1,TDCA,38,38,1,0.385211631757878
1,0.4,1,TDCA,39,39,1,0.3082574138400831
1,0.4,1,ImprovedTDCA,0,0,1,1.2921778499846717
1,0.4,1,ImprovedTDCA,1,1,1,1.1408729327432696
1,0.4,1,ImprovedTDCA,2,2,1,2.615290169364229
1,0.4,1,ImprovedTDCA,3,3,1,1.5469867739645184
1,0.4,1,ImprovedTDCA,4,4,1,1.3023764818251788
1,0.4,1,ImprovedTDCA,5,5,1,1.4029560746038512
1,0.4,1,ImprovedTDCA,6,6,1,0.20820226253577134
1,0.4,1,ImprovedTDCA,7,7,1,1.5811694596424504
1,0.4,1,ImprovedTDCA,8,8,1,1.9542466921132848
1,0.4,1,ImprovedTDCA,9,9,1,1.528922922974153
1,0.4,1,ImprovedTDCA,10,10,1,0.4691677550997624
1,0.4,1,ImprovedTDCA,11,24,0,0.2769013935105944
1,0.4,1,ImprovedTDCA,12,12,1,2.1749521827234606
1,0.4,1,ImprovedTDCA,13,13,1,0.08506102962281492
1,0.4,1,ImprovedTDCA,14,14,1,1.7287590099402597
1,0.4,1,ImprovedTDCA,15,15,1,2.049960971291687
1,0.4,1,ImprovedTDCA,16,16,1,1.6353974499507968
1,0.4,1,ImprovedTDCA,17,17,1,0.665824589125684
1,0.4,1,ImprovedTDCA,18,18,1,1.2982841420151614
1,0.4,1,ImprovedTDCA,19,19,1,0.4189017129794137
1,0.4,1,ImprovedTDCA,20,20,1,1.1609166617258535
1,0.4,1,ImprovedTDCA,21,21,1,0.7656590170198039
1,0.4,1,ImprovedTDCA,22,22,1,0.7951044076863893
1,0.4,1,ImprovedTDCA,23,23,1,0.5376655991761559
1,0.4,1,ImprovedTDCA,24,24,1,0.09463684627265545
1,0.4,1,ImprovedTDCA,25,25,1,1.6211820297435435
1,0.4,1,ImprovedTDCA,26,26,1,2.327314475534325
1,0.4,1,ImprovedTDCA,27,27,1,1.0332661107268861
1,0.4,1,ImprovedTDCA,28,28,1,1.448174904398302
1,0.4,1,ImprovedTDCA,29,29,1,0.18200510036985662
1,0.4,1,ImprovedTDCA,30,30,1,0.8033375274558261
1,0.4,1,ImprovedTDCA,31,31,1,1.9183048757552343
1,0.4,1,ImprovedTDCA,32,32,1,1.8090909904117922
1,0.4,1,ImprovedTDCA,33,33,1,0.5750447914915084
1,0.4,1,ImprovedTDCA,34,17,0,0.07751417924224757
1,0.4,1,ImprovedTDCA,35,15,0,0.8170242263290208
1,0.4,1,ImprovedTDCA,36,36,1,0.6534145323283176
1,0.4,1,ImprovedTDCA,37,37,1,0.7370406430119765
1,0.4,1,ImprovedTDCA,38,38,1,0.6098590718196717
1,0.4,1,ImprovedTDCA,39,39,1,0.3514778845514437
1,0.4,2,TDCA,0,0,1,0.2950345345932537
1,0.4,2,TDCA,1,1,1,1.2198043462248473
1,0.4,2,TDCA,2,2,1,1.4429175845929334
1,0.4,2,TDCA,3,3,1,1.823544905259784
1,0.4,2,TDCA,4,7,0,0.3051672627683577
1,0.4,2,TDCA,5,5,1,1.2678886790825918
1,0.4,2,TDCA,6,6,1,1.1671233765341402
1,0.4,2,TDCA,7,7,1,0.36115860366399266
1,0.4,2,TDCA,8,8,1,2.334694514843176
1,0.4,2,TDCA,9,9,1,1.5152598248124414
1,0.4,2,TDCA,10,10,1,0.9303299947679802
1,0.4,2,TDCA,11,11,1,0.9465363225339196
1,0.4,2,TDCA,12,12,1,0.7478960470907867
1,0.4,2,TDCA,13,13,1,0.014685692819442764
1,0.4,2,TDCA,14,14,1,0.9749615245282852
1,0.4,2,TDCA,15,15,1,1.7228920392829257
1,0.4,2,TDCA,16,16,1,0.4263541079619513
1,0.4,2,TDCA,17,17,1,0.7422263033832577
1,0.4,2,TDCA,18,18,1,1.5278407635396085
1,0.4,2,TDCA,19,19,1,1.3827292147408914
1,0.4,2,TDCA,20,20,1,0.3273498100317065
1,0.4,2,TDCA,21,21,1,0.941724077527589
1,0.4,2,TDCA,22,22,1,0.5793903989639317
1,0.4,2,TDCA,23,38,0,0.2268489297307874
1,0.4,2,TDCA,24,24,1,1.6381799664551426
1,0.4,2,TDCA,25,25,1,2.2866434264550546
1,0.4,2,TDCA,26,26,1,1.2493211688169872
1,0.4,2,TDCA,27,27,1,1.3639142756312632
1,0.4,2,TDCA,28,28,1,1.3258987583514827
1,0.4,2,TDCA,29,14,0,0.04523003660613467
1,0.4,2,TDCA,30,30,1,1.1667296781594763
1,0.4,2,TDCA,31,31,1,1.3719214020454424
1,0.4,2,TDCA,32,32,1,1.3484430581562468
1,0.4,2,TDCA,33,33,1,1.2668724349693166
1,0.4,2,TDCA,34,34,1,0.5251758638525081
1,0.4,2,TDCA,35,35,1,0.3583985060594985
1,0.4,2,TDCA,36,36,1,0.5372365914647292
1,0.4,2,TDCA,37,37,1,0.7018158926602402
1,0.4,2,TDCA,38,38,1,0.6830284159572559
1,0.4,2,TDCA,39,39,1,0.5370320631315488
1,0.4,2,ImprovedTDCA,0,0,1,0.4096636410328487
1,0.4,2,ImprovedTDCA,1,1,1,1.9087901057431287
1,0.4,2,ImprovedTDCA,2,2,1,0.8406945283465941
1,0.4,2,ImprovedTDCA,3,3,1,2.2962293635796245
1,0.4,2,ImprovedTDCA,4,1,0,0.06135880925512893
1,0.4,2,ImprovedTDCA,5,5,1,0.744184976137702
1,0.4,2,ImprovedTDCA,6,6,1,1.1589269235129391
1,0.4,2,ImprovedTDCA,7,7,1,0.870821285741938
1,0.4,2,ImprovedTDCA,8,8,1,2.7637330308022445
1,0.4,2,ImprovedTDCA,9,9,1,1.824571602055866
1,0.4,2,ImprovedTDCA,10,10,1,1.4141779281706135
1,0.4,2,ImprovedTDCA,11,11,1,1.7779235600101635
1,0.4,2,ImprovedTDCA,12,12,1,0.4540615859375867
1,0.4,2,ImprovedTDCA,13,22,0,0.26563865498218453
1,0.4,2,ImprovedTDCA,14,14,1,1.4634048571561689
1,0.4,2,ImprovedTDCA,15,15,1,2.031478508374509
1,0.4,2,ImprovedTDCA,16,16,1,0.42874627489209605
1,0.4,2,ImprovedTDCA,17,17,1,0.7752791125021634
1,0.4,2,ImprovedTDCA,18,18,1,1.8647009486984287
1,0.4,2,ImprovedTDCA,19,19,1,1.9624792141714384
1,0.4,2,ImprovedTDCA,20,20,1,0.19275530625192205
1,0.4,2,ImprovedTDCA,21,21,1,0.6409682837461479
1,0.4,2,ImprovedTDCA,22,22,1,0.9515302058357924
1,0.4,2,ImprovedTDCA,23,38,0,0.5372201559886074
1,0.4,2,ImprovedTDCA,24,24,1,1.7109077179123406
1,0.4,2,ImprovedTDCA,25,25,1,2.1267811137850834
1,0.4,2,ImprovedTDCA,26,26,1,1.903053700362919
1,0.4,2,ImprovedTDCA,27,27,1,1.7796318247410374
1,0.4,2,ImprovedTDCA,28,28,1,2.3720832636366724
1,0.4,2,ImprovedTDCA,29,16,0,0.2786742692526172
1,0.4,2,ImprovedTDCA,30,30,1,1.2820422147187787
1,0.4,2,ImprovedTDCA,31,31,1,1.8527644650733306
1,0.4,2,ImprovedTDCA,32,32,1,1.988467767500123
1,0.4,2,ImprovedTDCA,33,33,1,1.3998701728146319
1,0.4,2,ImprovedTDCA,34,34,1,0.18399591570470886
1,0.4,2,ImprovedTDCA,35,35,1,0.442082797867021
1,0.4,2,ImprovedTDCA,36,36,1,1.2425193099830514
1,0.4,2,ImprovedTDCA,37,37,1,0.25043625990193097
1,0.4,2,ImprovedTDCA,38,38,1,0.6792750461050421
1,0.4,2,ImprovedTDCA,39,39,1,0.5652968049321312
1,0.4,3,TDCA,0,0,1,0.4903286057076044
1,0.4,3,TDCA,1,7,0,0.04882303046892855
1,0.4,3,TDCA,2,2,1,1.169487967516081
1,0.4,3,TDCA,3,3,1,0.5537947003226202
1,0.4,3,TDCA,4,4,1,1.507515950287919
1,0.4,3,TDCA,5,5,1,0.6786936970173874
1,0.4,3,TDCA,6,6,1,0.5524555737279522
1,0.4,3,TDCA,7,7,1,0.34441459808838726
1,0.4,3,TDCA,8,8,1,1.8408495685554722
1,0.4,3,TDCA,9,24,0,0.7486489231395972
1,0.4,3,TDCA,10,10,1,2.3207952238891525
1,0.4,3,TDCA,11,11,1,1.691161891123763
1,0.4,3,TDCA,12,12,1,1.5245199211786935
1,0.4,3,TDCA,13,13,1,0.5630645985191123
1,0.4,3,TDCA,14,14,1,1.0092552562112314
1,0.4,3,TDCA,15,15,1,1.2841564781753247
1,0.4,3,TDCA,16,16,1,1.2601897874085397
1,0.4,3,TDCA,17,17,1,0.9294998723980097
1,0.4,3,TDCA,18,18,1,1.2020075773239993
1,0.4,3,TDCA,19,19,1,0.3541341806374032
1,0.4,3,TDCA,20,20,1,0.005681618216486273
1,0.4,3,TDCA,21,21,1,0.16617726671909105
1,0.4,3,TDCA,22,22,1,0.02947452933128991
1,0.4,3,TDCA,23,23,1,1.2323542917620467
1,0.4,3,TDCA,24,24,1,1.8630718633342698
1,0.4,3,TDCA,25,25,1,1.2697198192115233
1,0.4,3,TDCA,26,26,1,0.8554853726373026
1,0.4,3,TDCA,27,27,1,0.9587828055414183
1,0.4,3,TDCA,28,28,1,2.18245499436972
1,0.4,3,TDCA,29,14,0,1.0866920215107951
1,0.4,3,TDCA,30,30,1,1.5370514362675227
1,0.4,3,TDCA,31,31,1,1.2417721996188877
1,0.4,3,TDCA,32,32,1,1.7790257133546015
1,0.4,3,TDCA,33,33,1,1.009149642464401
1,0.4,3,TDCA,34,34,1,0.004127293980452196
1,0.4,3,TDCA,35,35,1,0.06811185811094589
1,0.4,3,TDCA,36,36,1,0.1259216769148057
1,0.4,3,TDCA,37,37,1,1.0194247547395354
1,0.4,3,TDCA,38,38,1,0.6895145374557499
1,0.4,3,TDCA,39,39,1,0.8582406135444676
1,0.4,3,ImprovedTDCA,0,0,1,0.9759078724097576
1,0.4,3,ImprovedTDCA,1,7,0,0.16915764870261674
1,0.4,3,ImprovedTDCA,2,2,1,1.1992838211011008
1,0.4,3,ImprovedTDCA,3,3,1,0.4766884164945644
1,0.4,3,ImprovedTDCA,4,4,1,1.5458548920998942
1,0.4,3,ImprovedTDCA,5,5,1,1.4122753850733172
1,0.4,3,ImprovedTDCA,6,6,1,0.8763039463003519
1,0.4,3,ImprovedTDCA,7,7,1,0.8257860873412999
1,0.4,3,ImprovedTDCA,8,8,1,2.0426760440474587
1,0.4,3,ImprovedTDCA,9,24,0,0.8562319056220369
1,0.4,3,ImprovedTDCA,10,10,1,2.4088068483939917
1,0.4,3,ImprovedTDCA,11,11,1,2.065520874211531
1,0.4,3,ImprovedTDCA,12,12,1,1.7083670119073475
1,0.4,3,ImprovedTDCA,13,13,1,0.612253209334233
1,0.4,3,ImprovedTDCA,14,14,1,1.3129461050122502
1,0.4,3,ImprovedTDCA,15,15,1,1.78353665211087
1,0.4,3,ImprovedTDCA,16,16,1,1.827367983293596
1,0.4,3,ImprovedTDCA,17,17,1,1.0394877230178785
1,0.4,3,ImprovedTDCA,18,18,1,1.573800699171235
1,0.4,3,ImprovedTDCA,19,19,1,0.7279083021027706
1,0.4,3,ImprovedTDCA,20,27,0,0.17370434489376185
1,0.4,3,ImprovedTDCA,21,21,1,0.6582007576928341
1,0.4,3,ImprovedTDCA,22,22,1,0.13154772742405685
1,0.4,3,ImprovedTDCA,23,23,1,1.4750795325898336
1,0.4,3,ImprovedTDCA,24,24,1,1.422166879480037
1,0.4,3,ImprovedTDCA,25,25,1,1.447823292684089
1,0.4,3,ImprovedTDCA,26,26,1,1.2621167444574692
1,0.4,3,ImprovedTDCA,27,27,1,1.1907410299655692
1,0.4,3,ImprovedTDCA,28,28,1,2.3409259862587426
1,0.4,3,ImprovedTDCA,29,14,0,1.0793507284341683
1,0.4,3,ImprovedTDCA,30,30,1,1.5477752853863178
1,0.4,3,ImprovedTDCA,31,31,1,1.4508136808318874
1,0.4,3,ImprovedTDCA,32,32,1,1.8786856455514274
1,0.4,3,ImprovedTDCA,33,33,1,1.1681957830431047
1,0.4,3,ImprovedTDCA,34,34,1,0.02143120015147515
1,0.4,3,ImprovedTDCA,35,35,1,0.4220982085538152
1,0.4,3,ImprovedTDCA,36,18,0,0.02651787789789206
1,0.4,3,ImprovedTDCA,37,37,1,1.5359556513441615
1,0.4,3,ImprovedTDCA,38,38,1,0.9736872204141247
1,0.4,3,ImprovedTDCA,39,39,1,0.7607874294837456
1,0.4,4,TDCA,0,0,1,0.5229436778685561
1,0.4,4,TDCA,1,1,1,0.4356257698928363
1,0.4,4,TDCA,2,2,1,1.7138553713206284
1,0.4,4,TDCA,3,3,1,1.1599469856514608
1,0.4,4,TDCA,4,4,1,0.9345666186818269
1,0.4,4,TDCA,5,5,1,0.4848213025252741
1,0.4,4,TDCA,6,6,1,1.2417016825926845
1,0.4,4,TDCA,7,7,1,0.39792215665899056
1,0.4,4,TDCA,8,8,1,0.9143241088959555
1,0.4,4,TDCA,9,9,1,1.007383409513851
1,0.4,4,TDCA,10,10,1,2.035854128355968
1,0.4,4,TDCA,11,11,1,0.9513260774868879
1,0.4,4,TDCA,12,12,1,0.5420787395841009
1,0.4,4,TDCA,13,13,1,1.8028670484091474
1,0.4,4,TDCA,14,14,1,1.2882605858705638
1,0.4,4,TDCA,15,15,1,1.6935167341505897
1,0.4,4,TDCA,16,16,1,1.0963319490887802
1,0.4,4,TDCA,17,17,1,0.9924725714241984
1,0.4,4,TDCA,18,18,1,1.8109313390675228
1,0.4,4,TDCA,19,19,1,1.3603888495887484
1,0.4,4,TDCA,20,20,1,1.506888555021577
1,0.4,4,TDCA,21,21,1,0.7518302739625882
1,0.4,4,TDCA,22,22,1,0.42507520931014664
1,0.4,4,TDCA,23,23,1,0.38271811477359297
1,0.4,4,TDCA,24,24,1,1.5955344602942743
1,0.4,4,TDCA,25,25,1,1.6378600406954678
1,0.4,4,TDCA,26,26,1,1.2300515783870867
1,0.4,4,TDCA,27,18,0,0.07324743439122705
1,0.4,4,TDCA,28,28,1,1.3977329983580997
1,0.4,4,TDCA,29,29,1,0.3807773303306261
1,0.4,4,TDCA,30,4,0,0.29138848863581535
1,0.4,4,TDCA,31,31,1,0.7933043532658894
1,0.4,4,TDCA,32,32,1,0.5465058536294132
1,0.4,4,TDCA,33,33,1,0.778020744999852
1,0.4,4,TDCA,34,34,1,0.8978981321977102
1,0.4,4,TDCA,35,35,1,0.22755732468629186
1,0.4,4,TDCA,36,36,1,0.1809345670615996
1,0.4,4,TDCA,37,37,1,0.5844390449635524
1,0.4,4,TDCA,38,38,1,0.8801808159461173
1,0.4,4,TDCA,39,39,1,0.2030786892899592
1,0.4,4,ImprovedTDCA,0,39,0,0.1000917855426735
1,0.4,4,ImprovedTDCA,1,1,1,0.27817174135776823
1,0.4,4,ImprovedTDCA,2,2,1,1.730619051584072
1,0.4,4,ImprovedTDCA,3,3,1,1.599682287075519
1,0.4,4,ImprovedTDCA,4,4,1,1.3326573825789758
1,0.4,4,ImprovedTDCA,5,5,1,0.8039948857972778
1,0.4,4,ImprovedTDCA,6,6,1,1.5479970660568954
1,0.4,4,ImprovedTDCA,7,7,1,0.8588887510505161
1,0.4,4,ImprovedTDCA,8,8,1,1.028040136030363
1,0.4,4,ImprovedTDCA,9,9,1,0.6288894792418458
1,0.4,4,ImprovedTDCA,10,10,1,2.30480355273815
1,0.4,4,ImprovedTDCA,11,11,1,1.604574938196959
1,0.4,4,ImprovedTDCA,12,12,1,1.5578114342927043
1,0.4,4,ImprovedTDCA,13,13,1,2.112980892192355
1,0.4,4,ImprovedTDCA,14,14,1,1.3483119045834098
1,0.4,4,ImprovedTDCA,15,15,1,2.190647197200727
1,0.4,4,ImprovedTDCA,16,16,1,1.4632981247032966
1,0.4,4,ImprovedTDCA,17,17,1,0.8426621748775109
1,0.4,4,ImprovedTDCA,18,18,1,2.645778626380751
1,0.4,4,ImprovedTDCA,19,19,1,1.7464803175762171
1,0.4,4,ImprovedTDCA,20,20,1,2.144942372016976
1,0.4,4,ImprovedTDCA,21,21,1,0.9834684416232331
1,0.4,4,ImprovedTDCA,22,22,1,0.6390344772233567
1,0.4,4,ImprovedTDCA,23,38,0,0.10956033180632385
1,0.4,4,ImprovedTDCA,24,24,1,1.7022849109689528
1,0.4,4,ImprovedTDCA,25,25,1,1.692196535833889
1,0.4,4,ImprovedTDCA,26,26,1,1.90349091588429
1,0.4,4,ImprovedTDCA,27,27,1,0.08529243357103855
1,0.4,4,ImprovedTDCA,28,28,1,0.9266444321081049
1,0.4,4,ImprovedTDCA,29,29,1,0.3609733739186223
1,0.4,4,ImprovedTDCA,30,4,0,0.05959919563558547
1,0.4,4,ImprovedTDCA,31,31,1,0.8949216078277158
1,0.4,4,ImprovedTDCA,32,30,0,0.028761234055201257
1,0.4,4,ImprovedTDCA,33,33,1,1.216932759091058
1,0.4,4,ImprovedTDCA,34,34,1,0.44550267380481534
1,0.4,4,ImprovedTDCA,35,35,1,1.1739671200964354
1,0.4,4,ImprovedTDCA,36,21,0,0.11522539397467035
1,0.4,4,ImprovedTDCA,37,37,1,0.4908577194310455
1,0.4,4,ImprovedTDCA,38,38,1,0.529531479434034
1,0.4,4,ImprovedTDCA,39,2,0,0.6074235201696179
1,0.4,5,TDCA,0,0,1,1.8516694503088553
1,0.4,5,TDCA,1,1,1,1.487284008656533
1,0.4,5,TDCA,2,2,1,1.4463071157488923
1,0.4,5,TDCA,3,3,1,0.1936998146797284
1,0.4,5,TDCA,4,4,1,1.8363317240044494
1,0.4,5,TDCA,5,5,1,1.7631656289258284
1,0.4,5,TDCA,6,6,1,1.0497910199876141
1,0.4,5,TDCA,7,7,1,0.18241616383635462
1,0.4,5,TDCA,8,8,1,1.1315194336364043
1,0.4,5,TDCA,9,9,1,1.468107206869743
1,0.4,5,TDCA,10,10,1,1.3457549959436041
1,0.4,5,TDCA,11,11,1,1.3356416739114203
1,0.4,5,TDCA,12,12,1,1.0018993360867767
1,0.4,5,TDCA,13,13,1,0.7824171272218736
1,0.4,5,TDCA,14,14,1,0.6380874482885628
1,0.4,5,TDCA,15,15,1,1.266912502055693
1,0.4,5,TDCA,16,16,1,0.8774046277212506
1,0.4,5,TDCA,17,17,1,0.7800525466935573
1,0.4,5,TDCA,18,18,1,1.604918468581197
1,0.4,5,TDCA,19,22,0,0.24618483382462375
1,0.4,5,TDCA,20,20,1,0.8539431061726099
1,0.4,5,TDCA,21,21,1,0.7807547224268885
1,0.4,5,TDCA,22,22,1,0.688951878168095
1,0.4,5,TDCA,23,23,1,0.6835739786088966
1,0.4,5,TDCA,24,24,1,0.8396221096073444
1,0.4,5,TDCA,25,25,1,1.8062135189053847
1,0.4,5,TDCA,26,22,0,0.49541555982004937
1,0.4,5,TDCA,27,27,1,0.29654631471150017
1,0.4,5,TDCA,28,28,1,2.0738532006138923
1,0.4,5,TDCA,29,23,0,0.15760587802159232
1,0.4,5,TDCA,30,30,1,1.2593367561453561
1,0.4,5,TDCA,31,31,1,1.4637586198905659
1,0.4,5,TDCA,32,32,1,0.6298749463238669
1,0.4,5,TDCA,33,33,1,1.1163616236139666
1,0.4,5,TDCA,34,34,1,0.5263428768825089
1,0.4,5,TDCA,35,35,1,0.07504284610097534
1,0.4,5,TDCA,36,36,1,0.5342753352540215
1,0.4,5,TDCA,37,37,1,0.36969128623976566
1,0.4,5,TDCA,38,23,0,0.3254997116653606
1,0.4,5,TDCA,39,39,1,0.2755211560603863
1,0.4,5,ImprovedTDCA,0,0,1,2.078996770783741
1,0.4,5,ImprovedTDCA,1,1,1,1.6996743234105898
